report_type,baseline_server_id,server_id,server_name,suite_name,scenario_name,point_label,method,success,mean_ms,p95_ms,non_empty_rate,result_metric_name,result_metric_label,result_metric_value,result_metric_delta,validation_passed,validation_failure_count
benchmark,pyright,pyright,Pyright,data_science,,dataframe completion,textDocument/completion,True,5.6173999910242856,9.328399988589808,1.0,completion_item_count,Completions found,203.0,0.0,True,0
benchmark,pyright,ty,Ty,data_science,,dataframe completion,textDocument/completion,True,2.771920006489381,4.4223800068721175,1.0,completion_item_count,Completions found,226.0,23.0,True,0
benchmark,pyright,pyrefly,Pyrefly,data_science,,dataframe completion,textDocument/completion,True,1.5926200023386627,3.1573600019328296,1.0,completion_item_count,Completions found,252.0,49.0,True,0
benchmark,pyright,pylsp-mypy,pylsp-mypy,data_science,,dataframe completion,textDocument/completion,True,231.45532000344247,713.50316000171,1.0,completion_item_count,Completions found,181.0,-22.0,True,0
benchmark,pyright,pyright,Pyright,data_science,,dataframe describe hover,textDocument/hover,True,1.8378599954303354,3.1746399821713567,1.0,hover_text_char_count,Hover length,4019.0,0.0,True,0
benchmark,pyright,ty,Ty,data_science,,dataframe describe hover,textDocument/hover,True,0.4490799910854548,0.5477999860886484,1.0,hover_text_char_count,Hover length,3908.0,-111.0,True,0
benchmark,pyright,pyrefly,Pyrefly,data_science,,dataframe describe hover,textDocument/hover,True,0.9186600043904036,0.9883599996101111,1.0,hover_text_char_count,Hover length,9154.0,5135.0,True,0
benchmark,pyright,pylsp-mypy,pylsp-mypy,data_science,,dataframe describe hover,textDocument/hover,True,496.73250000341795,512.6812600006815,1.0,hover_text_char_count,Hover length,4134.0,115.0,True,0
benchmark,pyright,pyright,Pyright,data_science,,summarize definition,textDocument/definition,True,0.5826800013892353,0.6622600078117102,1.0,location_count,Definitions found,1.0,0.0,True,0
benchmark,pyright,ty,Ty,data_science,,summarize definition,textDocument/definition,True,0.3053799970075488,0.3402399946935475,1.0,location_count,Definitions found,1.0,0.0,True,0
benchmark,pyright,pyrefly,Pyrefly,data_science,,summarize definition,textDocument/definition,True,0.41212000069208443,0.4604600020684302,1.0,location_count,Definitions found,1.0,0.0,True,0
benchmark,pyright,pylsp-mypy,pylsp-mypy,data_science,,summarize definition,textDocument/definition,True,2.752619987586513,3.2411999884061515,1.0,location_count,Definitions found,1.0,0.0,True,0
benchmark,pyright,pyright,Pyright,django,,queryset completion,textDocument/completion,True,8.779059996595606,21.017139992909502,1.0,completion_item_count,Completions found,19.8,0.0,True,0
benchmark,pyright,ty,Ty,django,,queryset completion,textDocument/completion,True,12.714639998739585,19.532959983916953,1.0,completion_item_count,Completions found,237.0,217.2,True,0
benchmark,pyright,pyrefly,Pyrefly,django,,queryset completion,textDocument/completion,True,1.4157799945678562,3.0462399940006435,1.0,completion_item_count,Completions found,38.0,18.2,True,0
benchmark,pyright,pylsp-mypy,pylsp-mypy,django,,queryset completion,textDocument/completion,True,297.6524200057611,827.4654600070787,1.0,completion_item_count,Completions found,2.0,-17.8,True,0
benchmark,pyright,pyright,Pyright,django,,queryset filter hover,textDocument/hover,True,0.6852999911643565,0.7947799982503057,1.0,hover_text_char_count,Hover length,57.0,0.0,True,0
benchmark,pyright,ty,Ty,django,,queryset filter hover,textDocument/hover,True,0.5274999944958836,0.9493600111454724,1.0,hover_text_char_count,Hover length,46.0,-11.0,True,0
