report_type,baseline_server_id,server_id,server_name,suite_name,scenario_name,point_label,method,method_display,success,mean_ms,p95_ms,non_empty_rate,result_metric_name,result_metric_label,result_metric_value,result_metric_delta,validation_passed,validation_failure_count
benchmark,pyright,pyright,Pyright,data_science,,dataframe completion,textDocument/completion,textDocument/completion,True,5.845321799984049,10.96746319998374,1.0,completion_item_count,Completions found,201.0,0.0,True,0
benchmark,pyright,ty,Ty,data_science,,dataframe completion,textDocument/completion,textDocument/completion,True,1.6749368000091636,1.90124220001735,1.0,completion_item_count,Completions found,223.0,22.0,True,0
benchmark,pyright,pyrefly,Pyrefly,data_science,,dataframe completion,textDocument/completion,textDocument/completion,True,87.41575299998203,336.3860632000182,1.0,completion_item_count,Completions found,250.0,49.0,True,0
benchmark,pyright,pylsp-mypy,pylsp-mypy,data_science,,dataframe completion,textDocument/completion,textDocument/completion,True,213.17441640001107,463.90641899999986,1.0,completion_item_count,Completions found,188.0,-13.0,True,0
benchmark,pyright,pyright,Pyright,data_science,,dataframe describe hover,textDocument/hover,textDocument/hover,True,1.030644200000097,1.3088135999964834,1.0,hover_text_char_count,Hover length,4019.0,0.0,True,0
benchmark,pyright,ty,Ty,data_science,,dataframe describe hover,textDocument/hover,textDocument/hover,True,0.31926660000181073,0.33791160001328535,1.0,hover_text_char_count,Hover length,4232.0,213.0,True,0
benchmark,pyright,pyrefly,Pyrefly,data_science,,dataframe describe hover,textDocument/hover,textDocument/hover,True,3.0691139999930783,4.748636999977407,1.0,hover_text_char_count,Hover length,3182.0,-837.0,True,0
benchmark,pyright,pylsp-mypy,pylsp-mypy,data_science,,dataframe describe hover,textDocument/hover,textDocument/hover,True,176.77088000000367,178.89025779998065,1.0,hover_text_char_count,Hover length,4134.0,115.0,True,0
benchmark,pyright,pyright,Pyright,data_science,,summarize definition,textDocument/definition,textDocument/definition,True,0.403954800003703,0.4536576000191417,1.0,location_count,Definitions found,1.0,0.0,True,0
benchmark,pyright,ty,Ty,data_science,,summarize definition,textDocument/definition,textDocument/definition,True,0.21170740001252852,0.2157348000082493,1.0,location_count,Definitions found,1.0,0.0,True,0
